#WAVELENGTH FLUX ERROR
8275.0 2.363553292849144e-16 1.396190621449271e-16
8276.078526417838 2.81508835700851e-16 2.7264700165380158e-17
8277.157052835677 2.640913393099018e-16 2.864659010867187e-17
8278.235579253515 2.7749926303186714e-16 3.144427589724477e-17
8279.314105671352 2.906024604863382e-16 3.2370975528624037e-17
8280.39263208919 2.5112192496944414e-16 3.268354011303642e-17
8281.471158507029 2.7251112761706327e-16 3.312325405757908e-17
8282.549684924867 2.6333639876291687e-16 3.083647881894503e-17
8283.628211342704 2.6370845278677597e-16 2.78028386810047e-17
8284.706737760544 3.1682039812923926e-16 2.66536415935979e-17
8285.785264178381 2.7676049273474513e-16 2.7654938088697076e-17
8286.863790596219 2.5250172468985963e-16 2.9670690429654e-17
8287.942317014058 2.8571534028195007e-16 3.62510750583414e-17
8289.020843431896 3.1013153310022256e-16 3.31101177409756e-17
8290.099369849733 2.827298027703283e-16 2.852063194962576e-17
8291.17789626757 3.3813701682303803e-16 2.488342365340106e-17
8292.25642268541 3.2473840202352843e-16 2.1758452049768777e-17
8293.334949103248 2.8600421156169205e-16 2.086508429594599e-17
8294.413475521085 2.6862397958099874e-16 2.1646510462805894e-17
8295.492001938925 3.101069075146425e-16 2.4679005958063023e-17
8296.570528356762 2.8533036243443854e-16 2.7249928692007925e-17
8297.6490547746 2.5195545371243034e-16 2.9287674175401486e-17
8298.727581192437 3.1457231861019726e-16 3.125109504302551e-17
8299.806107610277 2.7675651265455523e-16 2.878262602474709e-17
8300.884634028114 2.897247455248393e-16 2.4779003077312822e-17
8301.963160445952 3.265576739781631e-16 2.148991331632743e-17
8303.041686863791 2.962970295223255e-16 1.8991843790436914e-17
8304.120213281629 2.728249044105649e-16 1.7864163030971744e-17
8305.198739699466 2.790211035042494e-16 1.7539802509199066e-17
8306.277266117306 3.050003340484154e-16 1.7526196820552058e-17
8307.355792535143 3.2098329774360374e-16 1.8164144547644762e-17
8308.43431895298 3.057908018550689e-16 1.8922522688963242e-17
8309.512845370818 3.306401771997004e-16 2.0927262044632374e-17
8310.591371788658 3.110220293400322e-16 2.194500021191925e-17
8311.669898206495 3.345482982900052e-16 2.117878140429508e-17
8312.748424624333 3.185948375395425e-16 1.925787763761746e-17
8313.826951042172 3.2005576040001287e-16 1.7665590854835005e-17
8314.90547746001 3.161671761750113e-16 1.6627476420448498e-17
8315.984003877847 3.1254660117782543e-16 1.6456108979957704e-17
8317.062530295685 3.0827276130910908e-16 1.630093378557196e-17
8318.141056713524 2.9989742264344373e-16 1.6118260968507283e-17
8319.219583131362 3.042922633473209e-16 1.6149041221387418e-17
8320.2981095492 2.874816684742801e-16 1.5593686084516614e-17
8321.376635967039 2.9824643935915545e-16 1.5319516184447214e-17
8322.455162384877 2.872151260661215e-16 1.4996674008105392e-17
8323.533688802714 2.9643311470349603e-16 1.4977042047937602e-17
8324.612215220553 3.01478273550232e-16 1.499418156202463e-17
8325.690741638391 3.2204282826220903e-16 1.503988737410111e-17
8326.769268056229 3.278279365451674e-16 1.491883529721641e-17
8327.847794474066 3.2257599274252487e-16 1.4662370602445624e-17
8328.926320891906 3.0965604574559076e-16 1.4405743838467273e-17
8330.004847309743 3.1294551839549854e-16 1.4236525416790547e-17
8331.08337372758 3.3504189987105257e-16 1.4360391563199835e-17
8332.16190014542 3.090468311514107e-16 1.385366734940859e-17
8333.240426563258 3.015079980471683e-16 1.3652568489732371e-17
8334.318952981095 3.137927740404642e-16 1.353213428578327e-17
8335.397479398933 3.0058969669689885e-16 1.346866685433733e-17
8336.476005816772 3.047295317794102e-16 1.3467652849922494e-17
8337.55453223461 2.84254511265798e-16 1.3276984672984231e-17
8338.633058652447 3.1288234696928593e-16 1.3529585743197845e-17
8339.711585070287 3.2054808546116745e-16 1.3565411618593484e-17
8340.790111488124 3.228848904880564e-16 1.5484593034794837e-17
8341.868637905962 3.032761529697141e-16 1.9139619250491297e-17
8342.9471643238 2.6103585492681156e-16 2.460956739521437e-17
8344.025690741639 2.8006461329969243e-16 2.9897909748896215e-17
8345.104217159476 3.022542976546989e-16 3.014097704619827e-17
8346.182743577314 2.793137098265122e-16 2.5474777358533922e-17
8347.261269995153 3.941589764517587e-16 1.928356778979438e-17
8348.33979641299 3.6597167946407364e-16 1.475587391941751e-17
8349.418322830828 3.151231848565627e-16 1.3931175856026406e-17
8350.496849248668 2.7894739615742017e-16 1.4941888345962933e-17
8351.575375666505 2.812907639175851e-16 1.7419697939468035e-17
8352.653902084343 3.084725691648328e-16 1.9375841418448976e-17
