#WAVELENGTH FLUX ERROR
8275.0 7.164651019696325e-17 9.3630673924799e-17
8276.078526417838 8.678990168834436e-17 1.6158877177305063e-17
8277.157052835677 8.749102287886576e-17 1.666577817243291e-17
8278.235579253515 9.505755372828958e-17 1.733243037897097e-17
8279.314105671352 1.1155625358461895e-16 1.76330232674847e-17
8280.39263208919 9.669302073560504e-17 1.7731502786652764e-17
8281.471158507029 1.0376972588452681e-16 1.7956392326797514e-17
8282.549684924867 1.153743629202343e-16 1.715692689018653e-17
8283.628211342704 1.2098597180539915e-16 1.602067771162793e-17
8284.706737760544 1.1553888196291747e-16 1.5173629654056743e-17
8285.785264178381 1.0493080795744343e-16 1.5424074134101755e-17
8286.863790596219 9.405100547694747e-17 1.634433382909017e-17
8287.942317014058 9.456653183680486e-17 1.9438748455816357e-17
8289.020843431896 9.576540635856415e-17 1.782878306420232e-17
8290.099369849733 1.0384406082274492e-16 1.5897951667882602e-17
8291.17789626757 9.765221877784646e-17 1.389354355558711e-17
8292.25642268541 1.0644191293312518e-16 1.2880003555305436e-17
8293.334949103248 1.036463543000837e-16 1.2517831280611025e-17
8294.413475521085 9.993555218055095e-17 1.2798283739883793e-17
8295.492001938925 1.190951714026825e-16 1.4340672537478838e-17
8296.570528356762 1.1308802555555565e-16 1.5259574180651405e-17
8297.6490547746 1.0730691729492237e-16 1.6456022801626127e-17
8298.727581192437 1.0712888139213656e-16 1.720115589730801e-17
8299.806107610277 1.0480389051860278e-16 1.616453092354386e-17
8300.884634028114 1.2066529816291628e-16 1.441876223139536e-17
8301.963160445952 1.1098474757518654e-16 1.2443695177541735e-17
8303.041686863791 1.0824433170473362e-16 1.1466661265679758e-17
8304.120213281629 1.128147906390685e-16 1.1233105261805556e-17
8305.198739699466 1.051629234539983e-16 1.0884812367077645e-17
8306.277266117306 1.1539590033318964e-16 1.0969520081840277e-17
8307.355792535143 1.2444432508582875e-16 1.1267506666097849e-17
8308.43431895298 1.2630691275962148e-16 1.1571550416875572e-17
8309.512845370818 1.2680395013907718e-16 1.2212050557207993e-17
8310.591371788658 1.190895960573583e-16 1.2575679122959274e-17
8311.669898206495 1.250309044149336e-16 1.234368546585805e-17
8312.748424624333 1.3431003242515386e-16 1.1667668441482578e-17
8313.826951042172 1.265804414092461e-16 1.0861806835801055e-17
8314.90547746001 1.272672966283746e-16 1.044583065892754e-17
8315.984003877847 1.1682006792404016e-16 1.0035368127616714e-17
8317.062530295685 1.3068536639767869e-16 1.0358174211451028e-17
8318.141056713524 1.3270200666367508e-16 1.0268387195620547e-17
8319.219583131362 1.2654902361443106e-16 1.0019917608563511e-17
8320.2981095492 1.3043904314192595e-16 9.930456499214755e-18
8321.376635967039 1.3353035556664474e-16 9.752254682071658e-18
8322.455162384877 1.269531920406394e-16 9.672200697548995e-18
8323.533688802714 1.2749401422852563e-16 9.561759762757067e-18
8324.612215220553 1.3704915463950606e-16 9.677178397069366e-18
