#WAVELENGTH FLUX ERROR
8275.0 8.388452970809713e-17 7.717342107606546e-17
8276.078526417838 8.961828328403482e-17 1.437216808510597e-17
8277.157052835677 8.357795938268117e-17 1.4654494256962292e-17
8278.235579253515 9.40891424212115e-17 1.5613193212397398e-17
8279.314105671352 9.77801137989388e-17 1.6020131357094472e-17
8280.39263208919 9.571853837954711e-17 1.6040484978421807e-17
8281.471158507029 1.120625521900409e-16 1.6375481716921997e-17
8282.549684924867 1.0968400329314977e-16 1.580611047755287e-17
8283.628211342704 1.039967088295393e-16 1.437276553924069e-17
8284.706737760544 1.0920874733181628e-16 1.3814077112612028e-17
8285.785264178381 1.0340321217204289e-16 1.4126303289503147e-17
8286.863790596219 9.994497280721708e-17 1.486739503851953e-17
8287.942317014058 1.2050758158627533e-16 1.8011254260455284e-17
8289.020843431896 1.0700216024929181e-16 1.6360992562111117e-17
8290.099369849733 1.0434244124428348e-16 1.463266631043209e-17
8291.17789626757 9.824562897172484e-17 1.2775612874384048e-17
8292.25642268541 1.0689971213281828e-16 1.1909900634803674e-17
8293.334949103248 1.0179209597764796e-16 1.1377366050026884e-17
8294.413475521085 1.1004296874612963e-16 1.1719379255321334e-17
8295.492001938925 1.0515355102646802e-16 1.2865853114429556e-17
8296.570528356762 9.239576781259135e-17 1.348102538025154e-17
8297.6490547746 1.0761794423284815e-16 1.480160092101854e-17
8298.727581192437 1.2001327393171446e-16 1.5752943829949247e-17
8299.806107610277 1.218946801715204e-16 1.496561369741655e-17
8300.884634028114 1.1244596317415653e-16 1.3020455609365578e-17
8301.963160445952 1.210543152701171e-16 1.1749491114063348e-17
8303.041686863791 1.22450252455453e-16 1.0834014010360804e-17
8304.120213281629 1.142335737296572e-16 1.0361834024902697e-17
8305.198739699466 1.104297134155528e-16 9.978309995687139e-18
8306.277266117306 1.0784066732235997e-16 9.935378382365637e-18
8307.355792535143 1.1689907327167735e-16 1.0151796800355706e-17
8308.43431895298 1.2496174203748966e-16 1.0575139815020115e-17
8309.512845370818 1.3081306359840237e-16 1.1346894338491904e-17
8310.591371788658 1.24683589468257e-16 1.157563953745087e-17
8311.669898206495 1.1598713552931449e-16 1.120997484070764e-17
