#WAVELENGTH FLUX ERROR
6450.0 8.088451530333409e-16 6.48492286717896e-17
6450.945225399903 8.230629366042927e-16 1.5273521488656833e-17
6451.890450799806 8.187700224134605e-16 1.5299668583831465e-17
6452.835676199709 7.989753429208193e-16 1.528952793178975e-17
6453.780901599613 8.182626008400627e-16 1.52615467920301e-17
6454.726126999515 8.032146842360408e-16 1.5133207011634494e-17
6455.6713523994185 7.97846142929136e-16 1.5032641188140668e-17
6456.616577799321 8.068151522678704e-16 1.5202089143128212e-17
6457.561803199224 8.049524789639647e-16 1.515892335940433e-17
6458.507028599128 8.189356808513956e-16 1.528191634009252e-17
6459.45225399903 8.174132367542417e-16 1.517615593027867e-17
6460.397479398934 7.966440303836512e-16 1.508584967138078e-17
6461.342704798837 8.158470146751657e-16 1.514575776881933e-17
6462.28793019874 8.011911852065459e-16 1.5336049450604333e-17
6463.233155598643 8.079823069625574e-16 1.5586656749077812e-17
6464.178380998545 8.186564159772856e-16 1.586850265553983e-17
6465.123606398449 8.150569278080898e-16 1.6032918305785063e-17
6466.068831798352 7.410199372942518e-16 1.5549299742233774e-17
6467.014057198255 7.68114840897432e-16 1.5535639909098795e-17
6467.959282598158 7.966346948913649e-16 1.5456097481617707e-17
6468.9045079980615 8.111423702005024e-16 1.53933670508981e-17
6469.849733397964 8.037603703302162e-16 1.5715901614358567e-17
6470.794958797867 7.867347775912669e-16 1.5727022588563998e-17
6471.74018419777 7.960839780618976e-16 1.5495772492577222e-17
6472.685409597673 7.873950363709564e-16 1.5170764662059688e-17
6473.630634997577 7.875581674243153e-16 1.492819677900064e-17
6474.575860397479 7.866243468468648e-16 1.4777522593176376e-17
6475.5210857973825 7.80426184256248e-16 1.463910113213024e-17
6476.466311197286 7.544385798399549e-16 1.4650902847840317e-17
6477.411536597188 7.637734918803562e-16 1.480903470590046e-17
6478.356761997092 7.743703438758604e-16 1.4919173294952596e-17
6479.301987396994 7.824927739018799e-16 1.4809030767695606e-17
6480.247212796898 8.01619141756151e-16 1.4757216784301235e-17
6481.192438196801 7.892287290534589e-16 1.4602193974543413e-17
6482.1376635967035 7.766759127204338e-16 1.4556727568141907e-17
6483.082888996607 7.688986575541134e-16 1.4443674820296362e-17
6484.02811439651 7.844987981490017e-16 1.44260296944561e-17
6484.973339796413 7.831976200890485e-16 1.4447015468333864e-17
6485.918565196316 7.882989938561722e-16 1.4534692041756612e-17
6486.863790596219 7.850063475886476e-16 1.4526475260244604e-17
6487.809015996122 7.994817412498332e-16 1.469161454033482e-17
6488.7542413960255 7.946883375540613e-16 1.4571044679992804e-17
6489.699466795928 8.161702097940536e-16 1.4604116994855333e-17
6490.644692195831 7.772715703231671e-16 1.437696628418273e-17
6491.589917595735 7.797161502369387e-16 1.440613087124523e-17
6492.535142995637 7.715380404919792e-16 1.439745550123334e-17
6493.480368395541 7.867490432359897e-16 1.4409704138737722e-17
6494.425593795443 8.066374161271926e-16 1.453241567815601e-17
6495.3708191953465 7.709001641133679e-16 1.4308709685337815e-17
6496.31604459525 7.790953558568545e-16 1.4669333594745813e-17
6497.261269995152 7.734396012344645e-16 1.5270057165157717e-17
6498.206495395056 7.840254570315653e-16 1.5946297678519078e-17
6499.151720794959 7.403096675389553e-16 1.5874489111873644e-17
6500.096946194862 7.712205903479892e-16 1.5421774815256557e-17
6501.042171594765 7.81401483543442e-16 1.483984636112083e-17
6501.9873969946675 7.790531633945108e-16 1.446642382372642e-17
6502.932622394571 8.0067422606958e-16 1.461772921542398e-17
6503.877847794474 7.955003289918145e-16 1.481782995592796e-17
6504.823073194377 7.951601369457971e-16 1.49629916416988e-17
6505.76829859428 7.956138287118778e-16 1.4781864489890772e-17
6506.713523994184 8.082162064136555e-16 1.4640319640613676e-17
6507.658749394086 7.866729057732785e-16 1.4414837914372903e-17
6508.603974793989 8.039020425120688e-16 1.4387317202673848e-17
6509.549200193893 7.968444598637625e-16 1.4245208083335082e-17
6510.494425593795 7.854492898741881e-16 1.415152050421453e-17
6511.439650993699 7.713444765089366e-16 1.4030974866067827e-17
6512.384876393601 7.828628022619833e-16 1.4167822947248454e-17
6513.330101793505 7.810335879299106e-16 1.4249643491987707e-17
6514.275327193408 7.738334580857231e-16 1.414232110285455e-17
