#WAVELENGTH FLUX ERROR
6450.0 5.396071081548409e-16 7.40364053799955e-17
6450.945225399903 5.412629400473931e-16 1.743598851772649e-17
6451.890450799806 5.285563259024636e-16 1.747502485777726e-17
6452.835676199709 5.468679021322101e-16 1.7657219182596404e-17
6453.780901599613 5.738037641572432e-16 1.7686839070477386e-17
6454.726126999515 5.767184859485198e-16 1.759306383356008e-17
6455.6713523994185 5.717175443464441e-16 1.735482576937637e-17
6456.616577799321 5.349207902404726e-16 1.7440229352366987e-17
6457.561803199224 5.569771963868053e-16 1.7589182213880608e-17
6458.507028599128 5.609177849447819e-16 1.7589143983833142e-17
6459.45225399903 5.818687604081152e-16 1.7702320334594565e-17
6460.397479398934 5.516589786576161e-16 1.7544762812683207e-17
6461.342704798837 5.447709671286973e-16 1.7317527836626222e-17
6462.28793019874 5.495014924420008e-16 1.7371160908186224e-17
6463.233155598643 5.463119893610251e-16 1.753321087449145e-17
6464.178380998545 5.450514546587144e-16 1.787065724313795e-17
6465.123606398449 5.436302573056656e-16 1.8002319789553667e-17
6466.068831798352 4.85049407157315e-16 1.7440499842482617e-17
6467.014057198255 5.119414303077159e-16 1.7587957878539873e-17
6467.959282598158 5.433443529101004e-16 1.7530925925260775e-17
6468.9045079980615 5.110974503189712e-16 1.7416730318034005e-17
6469.849733397964 5.067150730418813e-16 1.7603859362180493e-17
6470.794958797867 5.06275743188659e-16 1.7770661779516576e-17
6471.74018419777 5.285676614969189e-16 1.7483577335227143e-17
6472.685409597673 5.39726519417236e-16 1.738701529233847e-17
6473.630634997577 5.19684926267962e-16 1.714390427176025e-17
6474.575860397479 5.118885166575076e-16 1.708845781222619e-17
6475.5210857973825 5.037677644868313e-16 1.700565241657192e-17
6476.466311197286 5.0747486942558615e-16 1.710127212760885e-17
6477.411536597188 5.029817440876067e-16 1.7211766880563764e-17
6478.356761997092 5.218058961856624e-16 1.717405487346498e-17
6479.301987396994 5.398481824404494e-16 1.7130166234191164e-17
6480.247212796898 5.183602546120448e-16 1.6935907433148742e-17
6481.192438196801 5.1088183968868235e-16 1.683045173684645e-17
6482.1376635967035 5.253580123968044e-16 1.6795370450910596e-17
6483.082888996607 4.935910568132356e-16 1.6686561273042737e-17
6484.02811439651 5.170028060984884e-16 1.670920103711108e-17
6484.973339796413 5.105556627936814e-16 1.6739500148191733e-17
6485.918565196316 5.026416133537395e-16 1.6834025012489234e-17
6486.863790596219 4.985757183269349e-16 1.6752308886135118e-17
6487.809015996122 5.312949186343006e-16 1.694458142571701e-17
6488.7542413960255 5.28931443856026e-16 1.6847554370384977e-17
6489.699466795928 5.040718503556912e-16 1.6681305836350584e-17
6490.644692195831 5.110559498211553e-16 1.6715584714863068e-17
6491.589917595735 5.10165604660388e-16 1.6610482973303924e-17
6492.535142995637 5.210008943745703e-16 1.6579891320926423e-17
6493.480368395541 5.020583417182561e-16 1.6421769936633598e-17
6494.425593795443 4.980993111258236e-16 1.606692529144408e-17
6495.3708191953465 4.795434756027909e-16 1.6103105133334852e-17
6496.31604459525 5.103803538915742e-16 1.6446522573597485e-17
6497.261269995152 4.919997062790929e-16 1.7125447635991353e-17
6498.206495395056 4.94174397399776e-16 1.767523289548891e-17
6499.151720794959 4.641497619818804e-16 1.7504060213075636e-17
6500.096946194862 4.898341618364873e-16 1.7115829276332517e-17
6501.042171594765 4.795013835818997e-16 1.671293813708613e-17
6501.9873969946675 5.048410447056566e-16 1.6557993759166045e-17
6502.932622394571 5.010648889964377e-16 1.6621917929642078e-17
6503.877847794474 4.919599034593666e-16 1.6732412795595472e-17
6504.823073194377 4.773339691685078e-16 1.6805383589436917e-17
6505.76829859428 4.906653740464123e-16 1.669307757177749e-17
6506.713523994184 4.662874005687168e-16 1.6386292906768596e-17
6507.658749394086 4.759228335245841e-16 1.6234547959665624e-17
6508.603974793989 4.731947120414552e-16 1.6139864542618017e-17
6509.549200193893 4.757351036908576e-16 1.6226680639353442e-17
6510.494425593795 4.924206958621697e-16 1.6273339687119295e-17
6511.439650993699 4.961461472297936e-16 1.6302940634088875e-17
6512.384876393601 5.044331615656453e-16 1.6389813194450223e-17
6513.330101793505 5.058615869094145e-16 1.6332365754009774e-17
6514.275327193408 4.65188960971012e-16 1.6135561696284757e-17
6515.2205525933105 4.86421941556991e-16 1.6109895701207305e-17
6516.165777993214 4.809807204587241e-16 1.5914091631140873e-17
6517.111003393117 4.86583467475926e-16 1.5855768145265166e-17
6518.05622879302 4.996740576480918e-16 1.5882574450621116e-17
6519.001454192923 4.805937827345319e-16 1.5851909455169292e-17
6519.946679592826 4.766938348266829e-16 1.5947941014949572e-17
6520.891904992729 4.700671220115893e-16 1.602804901535839e-17
6521.837130392632 4.711666004426701e-16 1.6234087462066105e-17
6522.782355792535 4.681188066279221e-16 1.6129266843952283e-17
6523.727581192438 4.827749038285354e-16 1.6055451399864696e-17
6524.672806592342 4.710871731322168e-16 1.5938460963257063e-17
6525.618031992244 4.623991656118316e-16 1.572275425103662e-17
6526.5632573921475 4.2675310396764556e-16 1.5610562070279627e-17
6527.50848279205 4.462968626513282e-16 1.5614206321128057e-17
6528.453708191953 4.3133450490395956e-16 1.5480460198254734e-17
6529.398933591857 4.419671283151103e-16 1.550676529107303e-17
6530.344158991759 4.195689898019341e-16 1.5518418262633717e-17
6531.289384391663 4.3591271813101504e-16 1.595734898505885e-17
6532.234609791566 4.1966351516543834e-16 1.6436921495516346e-17
6533.179835191469 4.4161637417510805e-16 1.6501143890466358e-17
6534.125060591372 4.1058721330831933e-16 1.611918094876448e-17
6535.070285991274 4.307829140304845e-16 1.5804513944647204e-17
6536.015511391178 4.3336897639108547e-16 1.5453395790126773e-17
