#WAVELENGTH FLUX ERROR
6450.0 4.23186329175737e-16 4.410678882490038e-17
6450.945225399903 4.148135871135255e-16 1.008780567127537e-17
6451.890450799806 4.2419353050731635e-16 1.0149123677520566e-17
6452.835676199709 4.284175554710248e-16 1.022426101032326e-17
6453.780901599613 4.295768238531186e-16 1.014139220180248e-17
6454.726126999515 4.2481866146638495e-16 1.016714919566884e-17
6455.6713523994185 4.233185279101961e-16 1.0158733602874031e-17
6456.616577799321 4.0626853462885506e-16 1.0044855569424478e-17
6457.561803199224 4.1905047390223944e-16 1.0198773419534605e-17
6458.507028599128 4.1825082625432295e-16 1.0090720607458751e-17
6459.45225399903 4.190029929243765e-16 1.0107148724946884e-17
6460.397479398934 4.2038412628025265e-16 1.0146529300150448e-17
6461.342704798837 4.067827695507554e-16 1.0005379619330677e-17
6462.28793019874 4.155506918191469e-16 1.0179029811363316e-17
6463.233155598643 4.10239918450027e-16 1.0234798919922643e-17
6464.178380998545 4.100845610911422e-16 1.033927190415931e-17
6465.123606398449 4.1467316102369594e-16 1.0485523477467564e-17
6466.068831798352 4.0057633941876103e-16 1.0244541932708181e-17
6467.014057198255 3.9211134476583224e-16 1.010397325620114e-17
6467.959282598158 4.019727850269962e-16 1.0065871411377706e-17
6468.9045079980615 4.1166054196829884e-16 1.0149993488553332e-17
6469.849733397964 4.044716616820188e-16 1.0246986699756035e-17
6470.794958797867 4.0099129576224873e-16 1.0256703763534685e-17
6471.74018419777 4.077694845137538e-16 1.024871609323711e-17
6472.685409597673 4.0652405545565987e-16 1.005693931169406e-17
6473.630634997577 3.962514412078809e-16 9.747838506684177e-18
6474.575860397479 4.022338444216464e-16 9.733926434214526e-18
6475.5210857973825 4.0022753997857404e-16 9.775352884185125e-18
6476.466311197286 4.0765674207100585e-16 9.881501349840645e-18
6477.411536597188 4.0428998968047994e-16 9.90606602075127e-18
6478.356761997092 4.0776039929025457e-16 9.907153906174485e-18
6479.301987396994 4.0224123669107193e-16 9.837888878907523e-18
6480.247212796898 3.9212543306707474e-16 9.714153902560605e-18
6481.192438196801 3.983764604485136e-16 9.666723141078694e-18
6482.1376635967035 3.937268390687247e-16 9.644841171999172e-18
6483.082888996607 3.922458468281725e-16 9.539050684018065e-18
6484.02811439651 3.9291595234661805e-16 9.590734180364769e-18
6484.973339796413 3.9789374197831096e-16 9.613442835612329e-18
6485.918565196316 3.933522953526892e-16 9.576790275767307e-18
6486.863790596219 3.960294279675272e-16 9.599984696984214e-18
6487.809015996122 3.9168096405928456e-16 9.56768230133479e-18
6488.7542413960255 3.941784232662081e-16 9.560186456223333e-18
