#WAVELENGTH FLUX ERROR
8275.0 2.228206847779066e-16 1.1619634235334574e-16
8276.078526417838 2.2043977943312113e-16 2.395801853800926e-17
8277.157052835677 2.324444766730599e-16 2.540148325062819e-17
8278.235579253515 2.3492138740946064e-16 2.669088611429243e-17
8279.314105671352 2.1971544932732073e-16 2.685431792793539e-17
8280.39263208919 2.334670493762118e-16 2.7647249565752997e-17
8281.471158507029 2.1336331322656103e-16 2.7321842377901878e-17
8282.549684924867 2.1470931949187304e-16 2.558092942735756e-17
8283.628211342704 2.350650031052098e-16 2.3696601514770024e-17
8284.706737760544 2.258121130724141e-16 2.2826008942998158e-17
8285.785264178381 2.48300158059679e-16 2.4115642525965283e-17
8286.863790596219 2.292001016072912e-16 2.562208294614514e-17
8287.942317014058 2.336854870447624e-16 3.044641838877337e-17
8289.020843431896 2.3324489101022077e-16 2.7484048305931954e-17
8290.099369849733 2.117124140284186e-16 2.3717071781749425e-17
8291.17789626757 2.2633705830499373e-16 2.1031361498182597e-17
8292.25642268541 2.2308658142751965e-16 1.9082608718556977e-17
8293.334949103248 2.3810705719526054e-16 1.8988962130544872e-17
8294.413475521085 2.1416299706355426e-16 1.9560890935246376e-17
8295.492001938925 1.9558372268908376e-16 2.1513481662748914e-17
8296.570528356762 2.162069064496963e-16 2.3357116968909478e-17
8297.6490547746 1.9175931281063056e-16 2.5007618862256933e-17
8298.727581192437 1.961838027245236e-16 2.5953010153374006e-17
8299.806107610277 2.1241099242078912e-16 2.4087952294438048e-17
8300.884634028114 2.0411149856197422e-16 2.072950595251015e-17
8301.963160445952 2.1073928938496558e-16 1.8332005268286278e-17
8303.041686863791 2.112292949484431e-16 1.6994297567974933e-17
8304.120213281629 2.1057919112269014e-16 1.6408922488121928e-17
8305.198739699466 2.1659808492037503e-16 1.624880222612392e-17
8306.277266117306 2.1483382002574562e-16 1.624932206438675e-17
8307.355792535143 2.1287410800080496e-16 1.651707118987458e-17
8308.43431895298 2.0779958878288438e-16 1.708217968678466e-17
8309.512845370818 2.093188195197585e-16 1.832048605569189e-17
8310.591371788658 2.2017389290379056e-16 1.8929063407395298e-17
8311.669898206495 2.1056689879784693e-16 1.8082273725047716e-17
8312.748424624333 2.1536943432451203e-16 1.6867333170955773e-17
8313.826951042172 2.233849332192497e-16 1.6001944787044554e-17
8314.90547746001 2.0305777464102633e-16 1.520676749047629e-17
8315.984003877847 2.1491316448219352e-16 1.5242649755742785e-17
8317.062530295685 1.9937108827409801e-16 1.5015156658825865e-17
8318.141056713524 2.084671383759577e-16 1.5107372762264227e-17
8319.219583131362 2.0949992389807207e-16 1.5062799741818444e-17
8320.2981095492 1.9275995079663467e-16 1.4514114010908592e-17
8321.376635967039 2.0521841737168763e-16 1.4415981537655372e-17
8322.455162384877 1.983642146404859e-16 1.429837505400658e-17
8323.533688802714 2.025529417059649e-16 1.430845299762231e-17
8324.612215220553 2.0083954649935362e-16 1.418437451922236e-17
8325.690741638391 2.0308561824315666e-16 1.4128543018411572e-17
8326.769268056229 2.125030579715758e-16 1.404851293204964e-17
8327.847794474066 2.1796536732620528e-16 1.3952348071079302e-17
8328.926320891906 1.905529111748677e-16 1.3671795428651793e-17
8330.004847309743 2.0518167909334499e-16 1.382873702300907e-17
8331.08337372758 2.0628526655977906e-16 1.3671437405758682e-17
8332.16190014542 1.94374757053467e-16 1.345995338078435e-17
8333.240426563258 1.94299314939713e-16 1.3285631709824612e-17
8334.318952981095 1.947325862615301e-16 1.3239915214765915e-17
8335.397479398933 2.0153581405209518e-16 1.3347982140538032e-17
8336.476005816772 1.9132859185755062e-16 1.3266315943141531e-17
8337.55453223461 1.9992383940099026e-16 1.3193015584746261e-17
8338.633058652447 2.0288021453410633e-16 1.3312723040413034e-17
8339.711585070287 1.994564414789593e-16 1.347209664979621e-17
8340.790111488124 2.0014999127603178e-16 1.5003105442942316e-17
8341.868637905962 1.93606005182244e-16 1.786232625796204e-17
8342.9471643238 1.9870130468753534e-16 2.2030084670892787e-17
8344.025690741639 2.3871195424706637e-16 2.561627077985533e-17
8345.104217159476 2.3129819935894723e-16 2.477732014399123e-17
8346.182743577314 1.9670920881363328e-16 2.081375386854361e-17
8347.261269995153 2.441143842801651e-16 1.6536349899208352e-17
8348.33979641299 2.135334593511989e-16 1.3622670634684287e-17
8349.418322830828 1.8933005333991584e-16 1.3740334568591571e-17
8350.496849248668 1.8339497312818626e-16 1.4571943766159853e-17
8351.575375666505 1.848388035612101e-16 1.6218239316441343e-17
8352.653902084343 1.8858691892671222e-16 1.7130044893221907e-17
8353.73242850218 1.9712419679930729e-16 1.6311468948869758e-17
8354.81095492002 1.8196850329478675e-16 1.4493256991750882e-17
8355.889481337857 2.0643979192270034e-16 1.3120555312997911e-17
8356.968007755695 2.0742834243787637e-16 1.2463107094723357e-17
