#WAVELENGTH FLUX ERROR
6450.0 7.849355433154841e-16 7.467082379084896e-17
6450.945225399903 8.044017006414486e-16 1.7574886279965507e-17
6451.890450799806 8.075137292035973e-16 1.7641796186758764e-17
6452.835676199709 8.344537849200715e-16 1.778880029875097e-17
6453.780901599613 8.385098739179934e-16 1.7776964454844643e-17
6454.726126999515 8.297540935737441e-16 1.761794817299295e-17
6455.6713523994185 8.057108083250806e-16 1.747388382045258e-17
6456.616577799321 7.715830834634703e-16 1.7410322787698197e-17
6457.561803199224 7.91062196069045e-16 1.7549797177509458e-17
6458.507028599128 8.020801037599702e-16 1.7602575260925982e-17
6459.45225399903 7.811341484225052e-16 1.7546288616354368e-17
6460.397479398934 8.000078145783205e-16 1.7615790059924327e-17
6461.342704798837 7.822581429422669e-16 1.750261921959223e-17
6462.28793019874 7.956879673616621e-16 1.768848958491899e-17
6463.233155598643 7.986631939073078e-16 1.7647564572095198e-17
6464.178380998545 7.982220050761506e-16 1.7840696981019114e-17
6465.123606398449 8.150286549834442e-16 1.8014341335349675e-17
6466.068831798352 5.651265888264755e-16 1.6257305939243025e-17
6467.014057198255 7.235068977324267e-16 1.7422589026556724e-17
6467.959282598158 7.950182442438757e-16 1.771963591574709e-17
6468.9045079980615 8.120637408699955e-16 1.7614610653414757e-17
6469.849733397964 7.929334636829885e-16 1.7674984182033497e-17
6470.794958797867 8.091823736044477e-16 1.7929915596266548e-17
6471.74018419777 8.0200938464025675e-16 1.780983948400379e-17
6472.685409597673 7.83071301258527e-16 1.7485201980205904e-17
6473.630634997577 7.806156635694793e-16 1.7203389877054962e-17
6474.575860397479 7.864777362490593e-16 1.7102998947623686e-17
6475.5210857973825 7.750392175414616e-16 1.7097220434878452e-17
6476.466311197286 7.713034408721145e-16 1.698041520344679e-17
6477.411536597188 7.946880970833593e-16 1.7296321517432868e-17
6478.356761997092 7.6223595005101285e-16 1.721975483343493e-17
6479.301987396994 7.823390307105944e-16 1.7172609216894977e-17
6480.247212796898 7.977299635182971e-16 1.7213535676763963e-17
6481.192438196801 7.699269064581219e-16 1.6951756887600563e-17
6482.1376635967035 7.675392667231318e-16 1.6915087877664363e-17
6483.082888996607 7.536193713470479e-16 1.6820229553364424e-17
6484.02811439651 7.714672111197745e-16 1.6875655220704616e-17
6484.973339796413 7.893691282007194e-16 1.6993370018168363e-17
6485.918565196316 7.771203695062088e-16 1.685331000761601e-17
6486.863790596219 7.926994138974886e-16 1.693674001342547e-17
6487.809015996122 7.7671005220572e-16 1.6850633674613502e-17
6488.7542413960255 7.922571139116996e-16 1.6927763077248303e-17
6489.699466795928 7.732452356346714e-16 1.6893710611707074e-17
6490.644692195831 7.584747088834484e-16 1.6749797232060035e-17
6491.589917595735 7.936592563241971e-16 1.6828367510284403e-17
6492.535142995637 7.598503199818456e-16 1.676062608822069e-17
6493.480368395541 7.77822916920382e-16 1.675309706523593e-17
6494.425593795443 7.66976936896888e-16 1.6531889198911026e-17
6495.3708191953465 7.516852983548127e-16 1.6450495870177367e-17
6496.31604459525 7.671649576256395e-16 1.6646038604730166e-17
6497.261269995152 7.784724610224319e-16 1.718468506285568e-17
6498.206495395056 7.7395474250219315e-16 1.7713224309247748e-17
6499.151720794959 7.810522731002484e-16 1.7830852634783544e-17
