#WAVELENGTH FLUX ERROR
6450.0 9.455923141710443e-16 8.029084598942088e-17
6450.945225399903 9.52318548973168e-16 1.9078346271294325e-17
6451.890450799806 9.324093121054704e-16 1.896976502517995e-17
6452.835676199709 9.208159691846606e-16 1.9008500887468193e-17
6453.780901599613 9.59352706777514e-16 1.9160083716923247e-17
6454.726126999515 9.528981227118404e-16 1.904764705834741e-17
6455.6713523994185 9.463819594236794e-16 1.8955193744963314e-17
6456.616577799321 9.584372680752921e-16 1.9118907561039804e-17
6457.561803199224 9.375564058693685e-16 1.897991879726483e-17
6458.507028599128 9.32382714366794e-16 1.8996214534402533e-17
6459.45225399903 9.371418569385509e-16 1.9000224403550288e-17
6460.397479398934 9.592965029471771e-16 1.9041108377709263e-17
6461.342704798837 9.402225310454013e-16 1.9042291658430944e-17
6462.28793019874 9.480616370928988e-16 1.916751582709137e-17
6463.233155598643 9.752563927967837e-16 1.9358488107560134e-17
6464.178380998545 9.643692579453967e-16 1.9492401894918826e-17
6465.123606398449 9.6075891152888e-16 1.9613371427768883e-17
6466.068831798352 6.964349218857159e-16 1.7817957968854808e-17
6467.014057198255 8.8389980283362265e-16 1.9082796130296242e-17
6467.959282598158 9.5614710255213e-16 1.9279468051609018e-17
6468.9045079980615 9.653002926723885e-16 1.9261937783270636e-17
6469.849733397964 9.638391905516396e-16 1.9362976866974673e-17
6470.794958797867 9.446382484799992e-16 1.946017781088664e-17
6471.74018419777 9.578085068598904e-16 1.9317201744834897e-17
6472.685409597673 9.527789490919699e-16 1.917548148826598e-17
6473.630634997577 9.344945379172977e-16 1.8794741997648512e-17
6474.575860397479 9.452244257366703e-16 1.8698872840753448e-17
6475.5210857973825 9.336754552918618e-16 1.8590246553671197e-17
6476.466311197286 9.438453015693475e-16 1.8603452961307126e-17
6477.411536597188 9.131904106079925e-16 1.873908158941082e-17
6478.356761997092 9.313206737328101e-16 1.8756640820989604e-17
6479.301987396994 9.343337602500583e-16 1.873267450930601e-17
6480.247212796898 9.28284502399671e-16 1.855566913779229e-17
6481.192438196801 9.163123178602912e-16 1.8390626503291376e-17
6482.1376635967035 9.24599012335154e-16 1.8454272073675698e-17
6483.082888996607 9.083787704959192e-16 1.8316440662886593e-17
6484.02811439651 9.174948193013753e-16 1.8220311728069553e-17
6484.973339796413 9.118590833609521e-16 1.83046087559213e-17
6485.918565196316 9.451422804554808e-16 1.8419143663292775e-17
6486.863790596219 9.342344554299548e-16 1.8411704067966222e-17
6487.809015996122 9.469042703297826e-16 1.8467478665380625e-17
6488.7542413960255 9.505395906961896e-16 1.841792357032675e-17
6489.699466795928 9.304511424209786e-16 1.831423831536501e-17
6490.644692195831 9.263193325340634e-16 1.827587426773064e-17
6491.589917595735 9.27591474582551e-16 1.8275925899940944e-17
6492.535142995637 9.227462433517058e-16 1.8315704112164564e-17
6493.480368395541 9.23159338913532e-16 1.8179440945002547e-17
6494.425593795443 9.31105727460868e-16 1.8050033798059994e-17
6495.3708191953465 9.29187687453464e-16 1.8043734880982582e-17
6496.31604459525 8.91877457709607e-16 1.8080778691151005e-17
6497.261269995152 9.126226951399036e-16 1.8693512735313388e-17
6498.206495395056 9.162163185561276e-16 1.926296316251083e-17
6499.151720794959 9.023222519790012e-16 1.9374319696983328e-17
6500.096946194862 9.31154650093638e-16 1.8991311556846862e-17
6501.042171594765 9.25836877165788e-16 1.8570139616843897e-17
6501.9873969946675 9.427323983960442e-16 1.837234679440198e-17
6502.932622394571 9.240174156618256e-16 1.8227299579130478e-17
6503.877847794474 9.254800652463685e-16 1.8322545578071064e-17
6504.823073194377 9.34968338502061e-16 1.8461473070412072e-17
6505.76829859428 9.566765647553403e-16 1.8420667724403877e-17
6506.713523994184 9.534969813139961e-16 1.828185150421453e-17
6507.658749394086 9.576492775196198e-16 1.8187702053242102e-17
6508.603974793989 9.33083874523397e-16 1.794194736753867e-17
6509.549200193893 9.008035066226744e-16 1.7789980116585244e-17
6510.494425593795 9.196701611797705e-16 1.7815722944370083e-17
6511.439650993699 9.376928973839587e-16 1.7910864947115815e-17
6512.384876393601 9.438723061004494e-16 1.780602664819754e-17
6513.330101793505 9.101860630751617e-16 1.7792284495229154e-17
6514.275327193408 9.1434021053383e-16 1.7841197620808394e-17
6515.2205525933105 8.964290452946591e-16 1.765994243692026e-17
6516.165777993214 8.974697203136387e-16 1.7597648341617932e-17
6517.111003393117 9.081869424315703e-16 1.750807390926528e-17
6518.05622879302 9.014630586439458e-16 1.7442010180788996e-17
6519.001454192923 9.057890692465996e-16 1.747421414015692e-17
6519.946679592826 9.063290773723584e-16 1.753314009832594e-17
6520.891904992729 9.057770699581612e-16 1.766908441652364e-17
6521.837130392632 8.733374498824943e-16 1.7682400898646992e-17
6522.782355792535 9.061066331866374e-16 1.781882220194113e-17
6523.727581192438 9.069750466168127e-16 1.7775469057890583e-17
6524.672806592342 8.913678564964166e-16 1.7556326714892465e-17
6525.618031992244 9.163399838505196e-16 1.7470788757257718e-17
6526.5632573921475 9.144475467035855e-16 1.7525652512798925e-17
6527.50848279205 8.906381193169521e-16 1.7409639862052823e-17
6528.453708191953 9.15792102737865e-16 1.7494774179578618e-17
6529.398933591857 8.860423575228234e-16 1.738403785812204e-17
6530.344158991759 8.858892465854833e-16 1.741544283828292e-17
6531.289384391663 8.934288851870849e-16 1.7605920109737934e-17
6532.234609791566 8.874596716649467e-16 1.800778394092119e-17
6533.179835191469 8.8230053425980645e-16 1.820879554539189e-17
6534.125060591372 8.744767749504663e-16 1.801395009642375e-17
6535.070285991274 8.610051268951757e-16 1.7565170473236756e-17
6536.015511391178 8.682543193761141e-16 1.720987567250568e-17
6536.960736791081 8.681159170978936e-16 1.7108768162752762e-17
6537.905962190984 8.733279592631429e-16 1.712739456935858e-17
6538.851187590887 8.850408709319408e-16 1.7186375514882864e-17
6539.7964129907905 8.669825497521477e-16 1.711887595547875e-17
6540.741638390693 8.817653854455882e-16 1.7229460190781456e-17
6541.686863790596 8.717284203344973e-16 1.7222611059940525e-17
6542.632089190499 8.646281924866768e-16 1.7223310353874652e-17
6543.577314590402 8.660587558812462e-16 1.731413945545652e-17
6544.522539990306 8.564808037072347e-16 1.7249405455641377e-17
6545.467765390208 8.645777849568757e-16 1.720301375826093e-17
6546.4129907901115 8.79118074076847e-16 1.7009757560126262e-17
6547.358216190015 8.987621943104587e-16 1.699131461445683e-17
6548.303441589917 8.466230625869846e-16 1.677880161346429e-17
6549.248666989821 8.387287584179946e-16 1.671448806037799e-17
6550.193892389723 8.546848725626164e-16 1.6830687688837983e-17
6551.139117789627 8.334320456169274e-16 1.6754045752208572e-17
6552.08434318953 8.451566593260184e-16 1.715797646840285e-17
6553.0295685894325 8.525270771616826e-16 1.7635116554822124e-17
6553.974793989336 8.524258309124096e-16 1.7750833254397202e-17
6554.920019389239 8.599535141291097e-16 1.7411440814615404e-17
6555.865244789142 8.513045389847003e-16 1.6893813867330946e-17
6556.810470189045 8.439176791272447e-16 1.654102124935957e-17
6557.755695588949 8.471237991582721e-16 1.651706375986491e-17
6558.700920988851 8.541036466040059e-16 1.6437540016124364e-17
6559.6461463887545 8.586228591218381e-16 1.6413835277411665e-17
6560.591371788657 8.449136121692117e-16 1.6365265261755284e-17
6561.53659718856 8.527414165489986e-16 1.6177519026955362e-17
6562.481822588464 8.512503750844363e-16 1.6051424948498648e-17
6563.427047988366 8.422494434030838e-16 1.6083497991251665e-17
6564.37227338827 8.504643645887166e-16 1.6118975574703883e-17
6565.317498788173 8.353095744188369e-16 1.6139051435099343e-17
6566.2627241880755 8.359811855247854e-16 1.6204344969749416e-17
6567.207949587979 8.284192745627256e-16 1.633877434652778e-17
6568.153174987881 8.70513891383055e-16 1.6563694398102293e-17
6569.098400387785 8.728484794363397e-16 1.67598842220186e-17
6570.043625787688 8.748684254582156e-16 1.672822993041219e-17
6570.988851187591 8.715428401062383e-16 1.6571579132099037e-17
6571.934076587494 8.406888554326167e-16 1.6182602376457885e-17
6572.879301987397 8.326462702424321e-16 1.6269356666547828e-17
6573.8245273873 8.384411499276916e-16 1.636977522261866e-17
6574.769752787203 8.46829604109385e-16 1.6380249972081463e-17
6575.714978187106 8.564826702268175e-16 1.6565017949599752e-17
6576.660203587009 8.358368059766025e-16 1.6891381911429914e-17
6577.605428986913 8.226433720306975e-16 1.7053905027183186e-17
6578.550654386815 8.305953940229321e-16 1.688779548342919e-17
