#WAVELENGTH FLUX ERROR
8275.0 2.2117307202588433e-16 1.3867350107548834e-16
8276.078526417838 2.9541858720823953e-16 2.673586546889936e-17
8277.157052835677 2.538575826248071e-16 2.6354341200906817e-17
8278.235579253515 2.6934245578907785e-16 2.691444200452848e-17
8279.314105671352 2.2198683318851557e-16 2.6218801389552857e-17
8280.39263208919 2.3748606915417856e-16 2.6966027628963342e-17
8281.471158507029 2.7160254573350013e-16 2.737023244584076e-17
8282.549684924867 2.3521776553386444e-16 2.5297253204637857e-17
8283.628211342704 2.839013047351827e-16 2.3907682054203697e-17
8284.706737760544 2.2450826894344086e-16 2.265996880523407e-17
8285.785264178381 2.2338103936655717e-16 2.3284056325656136e-17
8286.863790596219 2.502334732955779e-16 2.5214243249981558e-17
8287.942317014058 2.535317748572768e-16 2.986581845180718e-17
8289.020843431896 2.2906585535264834e-16 2.6541533334412e-17
8290.099369849733 2.3186597267238494e-16 2.3394241596632985e-17
8291.17789626757 2.6870901277573337e-16 2.1437425714223676e-17
8292.25642268541 2.7942552367309923e-16 2.0307080985052895e-17
8293.334949103248 2.5968723006097396e-16 1.968613915296445e-17
8294.413475521085 2.681908094941203e-16 2.0209504497745897e-17
8295.492001938925 2.353426912280093e-16 2.15518173081927e-17
8296.570528356762 2.345831585579637e-16 2.2959415569655474e-17
8297.6490547746 2.5539520616538633e-16 2.5162465001805048e-17
8298.727581192437 2.4333511561769664e-16 2.5598124894879167e-17
8299.806107610277 2.5766286619646943e-16 2.3921735215808038e-17
8300.884634028114 2.7139943864374875e-16 2.1195919190913107e-17
8301.963160445952 2.8892005824632336e-16 1.9384970146162653e-17
8303.041686863791 2.6580605119904195e-16 1.7955015388674524e-17
8304.120213281629 2.660697419324072e-16 1.742245560681812e-17
8305.198739699466 2.673784258295218e-16 1.724559341058839e-17
8306.277266117306 2.6798794867183534e-16 1.7152339210719806e-17
8307.355792535143 2.736145936249437e-16 1.715248224627334e-17
8308.43431895298 2.630730067418426e-16 1.757902151430938e-17
8309.512845370818 2.7254533102445586e-16 1.865947539762887e-17
8310.591371788658 2.659546052145981e-16 1.9042514922829917e-17
8311.669898206495 2.754351696136557e-16 1.847536781558604e-17
8312.748424624333 2.848885971693222e-16 1.760715559104707e-17
8313.826951042172 2.718235680175722e-16 1.6367971084304645e-17
8314.90547746001 2.6855759472221383e-16 1.5874848389822185e-17
8315.984003877847 2.522272703676255e-16 1.5448495529190655e-17
8317.062530295685 2.69388045508758e-16 1.5708563238884626e-17
8318.141056713524 2.7036333591535343e-16 1.551991561895969e-17
8319.219583131362 2.6347461823881244e-16 1.5334330796949248e-17
8320.2981095492 2.584794883734319e-16 1.501833402610258e-17
8321.376635967039 2.437372386157126e-16 1.45165612615375e-17
8322.455162384877 2.765133504500339e-16 1.4835917827626488e-17
8323.533688802714 2.7351901229401943e-16 1.4716382443109434e-17
8324.612215220553 2.6798274938439564e-16 1.4571984065095136e-17
8325.690741638391 2.7941670271467924e-16 1.4472093622959522e-17
8326.769268056229 2.851574576245758e-16 1.4420080275107543e-17
8327.847794474066 2.74321968149611e-16 1.4100946392932672e-17
8328.926320891906 2.5734287810605154e-16 1.3634901858297255e-17
8330.004847309743 2.583055738247149e-16 1.3551643677722115e-17
8331.08337372758 2.770954330861273e-16 1.3640254188193202e-17
8332.16190014542 2.860968814921965e-16 1.3504274312408853e-17
8333.240426563258 2.714306100472779e-16 1.3325293882463495e-17
8334.318952981095 2.820439961174446e-16 1.3295414024258869e-17
8335.397479398933 2.8759446987900164e-16 1.3222958339373508e-17
8336.476005816772 2.846733614810939e-16 1.3193582323957627e-17
8337.55453223461 2.832295153354882e-16 1.2940775127668028e-17
8338.633058652447 2.603137480147375e-16 1.2769822531122167e-17
8339.711585070287 2.9518839545328703e-16 1.319421853108849e-17
8340.790111488124 3.256956928168426e-16 1.458171073122904e-17
8341.868637905962 2.9336038814292546e-16 1.7213906876973557e-17
8342.9471643238 2.52501541772188e-16 2.1692524378934576e-17
8344.025690741639 2.6899757839198615e-16 2.532366369968082e-17
8345.104217159476 2.7610576473806015e-16 2.4640389482341372e-17
8346.182743577314 2.698974368095429e-16 2.074356441969116e-17
8347.261269995153 3.370708226686555e-16 1.63371705397451e-17
8348.33979641299 2.9632545431779393e-16 1.3160100217380848e-17
8349.418322830828 2.9565512562215497e-16 1.3017768342335977e-17
8350.496849248668 2.849098274050418e-16 1.3952050313291777e-17
8351.575375666505 2.5410172862631076e-16 1.5483047814957592e-17
8352.653902084343 2.647537164248883e-16 1.6553575758334786e-17
8353.73242850218 2.681701639729688e-16 1.570557599753446e-17
8354.81095492002 2.988243824328074e-16 1.4059156572176758e-17
8355.889481337857 3.2055022864441206e-16 1.2400576851422112e-17
8356.968007755695 3.017293369014455e-16 1.1448829154955339e-17
8358.046534173534 2.8745154459025824e-16 1.1107927914699693e-17
8359.125060591372 2.968196858664344e-16 1.1218228908215164e-17
8360.20358700921 2.9533529600584513e-16 1.1396984699785575e-17
8361.282113427049 3.0324489753580667e-16 1.1589292670662697e-17
8362.360639844886 3.0360852801619265e-16 1.1753657701921654e-17
8363.439166262724 2.8765199283627216e-16 1.2309141389602231e-17
8364.517692680562 2.857324859620327e-16 1.2639924626252348e-17
8365.596219098401 2.9247429591484787e-16 1.242647453586972e-17
8366.674745516239 3.065080912839247e-16 1.1827124406339229e-17
8367.753271934076 3.1247200550168665e-16 1.0921344331714067e-17
8368.831798351915 2.9118230635793664e-16 1.0550256754947505e-17
8369.910324769753 3.1076852381845847e-16 1.0617528628351687e-17
8370.98885118759 3.0007143150028096e-16 1.0445174091282697e-17
8372.067377605428 3.1626387822706556e-16 1.0504109256655878e-17
8373.145904023268 3.1354535304383384e-16 1.0471571850385142e-17
8374.224430441105 3.0604767027556735e-16 1.036475015792389e-17
8375.302956858943 3.2147481374827165e-16 1.0456660681140334e-17
8376.381483276782 3.2075371348715855e-16 1.044011841558581e-17
8377.46000969462 3.2089029977209884e-16 1.0447565248927054e-17
8378.538536112457 3.1443551662869047e-16 1.0720055344727553e-17
8379.617062530295 3.1844265850871153e-16 1.133314813828491e-17
8380.695588948134 3.0888373944554893e-16 1.2433418995812101e-17
8381.774115365972 2.924471549172006e-16 1.3335014821812711e-17
8382.85264178381 2.9562255003179227e-16 1.316648412594811e-17
8383.931168201649 2.8957762866399813e-16 1.2037998644126022e-17
8385.009694619486 3.102573168673876e-16 1.0845644345557058e-17
8386.088221037324 3.180181387361999e-16 1.0149862497989727e-17
8387.166747455163 3.1652993229777294e-16 9.944913422597964e-18
8388.245273873 3.1792269254181437e-16 9.827289072183615e-18
8389.323800290838 3.114543661554265e-16 9.811220686027142e-18
8390.402326708676 3.1660914158911477e-16 9.877712694005147e-18
8391.480853126515 3.1771438689790555e-16 9.863160393049815e-18
8392.559379544353 3.1625712546500117e-16 9.746933424149266e-18
8393.63790596219 3.132021549908064e-16 9.662234597228979e-18
8394.71643238003 3.1918736848594035e-16 9.85591618030629e-18
8395.794958797867 3.3356173110202027e-16 1.0885207857329655e-17
8396.873485215705 3.0537181950467896e-16 1.29311517511963e-17
8397.952011633542 2.6921680772032135e-16 1.651397042448687e-17
8399.030538051382 2.6478856038078037e-16 1.8304255450450514e-17
8400.10906446922 2.7883615863398436e-16 1.729725171922154e-17
8401.187590887057 2.9952552128950884e-16 1.453488000120633e-17
8402.266117304896 3.3048944738807866e-16 1.1222549821230156e-17
8403.344643722734 3.2368742146722706e-16 9.693421388933448e-18
8404.423170140572 3.212119345134178e-16 9.426329968856748e-18
8405.501696558411 3.0548406041870513e-16 9.257263063993751e-18
8406.580222976248 3.10346326939682e-16 9.326490035224623e-18
8407.658749394086 3.1148305383548405e-16 9.260115802951413e-18
8408.737275811924 3.089907517532365e-16 9.298623290306637e-18
8409.815802229763 3.088365554831806e-16 9.245012095200377e-18
8410.8943286476 3.1361446116418783e-16 9.349872359265276e-18
8411.972855065438 3.3263560427355487e-16 9.747220598059364e-18
8413.051381483278 3.3164434010946057e-16 1.086916789915274e-17
8414.129907901115 2.9887489810863786e-16 1.2407328028094742e-17
8415.208434318953 3.017126190510239e-16 1.3237838362650886e-17
8416.28696073679 3.069995753819351e-16 1.2635781920615856e-17
8417.36548715463 3.234420175470205e-16 1.1329411144208707e-17
8418.444013572467 3.210455419652004e-16 9.938687963804466e-18
8419.522539990305 3.2100548740962557e-16 9.454804687982058e-18
8420.601066408144 3.0843904232668747e-16 9.280346688454628e-18
8421.679592825982 3.1497171796363565e-16 9.33558394511629e-18
8422.75811924382 3.2502807024265473e-16 9.47593986813815e-18
8423.836645661659 3.247416687759917e-16 9.414068281763482e-18
8424.915172079496 3.2304356958797994e-16 9.479958023884823e-18
8425.993698497334 3.3387801518624323e-16 9.986346103445612e-18
8427.072224915171 3.1428076485369945e-16 1.1232101434445083e-17
8428.15075133301 2.7252993706532864e-16 1.3932980797316886e-17
