#WAVELENGTH FLUX ERROR
8275.0 1.551591386379618e-15 2.632753819935444e-16
8276.078526417838 1.6555950098072221e-15 5.633840505558087e-17
8277.157052835677 1.7451610391385256e-15 5.714518022537731e-17
8278.235579253515 1.651185703666446e-15 5.713820823066434e-17
8279.314105671352 1.687416632307472e-15 5.713786072393857e-17
8280.39263208919 1.7197280811887883e-15 5.753047426858726e-17
8281.471158507029 1.7626104134902703e-15 5.720085234272349e-17
8282.549684924867 1.7170681290872018e-15 5.487385400195186e-17
8283.628211342704 1.6533099886112844e-15 5.204834815605603e-17
8284.706737760544 1.8084404705511844e-15 5.172764606637832e-17
8285.785264178381 1.7182181072920508e-15 5.1590100958832276e-17
8286.863790596219 1.6639218449082023e-15 5.231032164625765e-17
8287.942317014058 2.014470231224186e-15 6.102838627198333e-17
8289.020843431896 1.7516503073781604e-15 5.496466857444019e-17
8290.099369849733 1.7053984109799813e-15 5.084307348480793e-17
8291.17789626757 1.7771709170713557e-15 4.856141326078921e-17
8292.25642268541 1.878530454889464e-15 4.743673143951238e-17
8293.334949103248 1.8779203277929513e-15 4.631591342047976e-17
8294.413475521085 1.7370032725802532e-15 4.6083416696680084e-17
8295.492001938925 1.84470724917027e-15 4.7476688466247794e-17
8296.570528356762 1.8317769174620054e-15 4.853002195903313e-17
8297.6490547746 1.7210704356473135e-15 4.952385848852326e-17
8298.727581192437 1.877770048200528e-15 5.1049950509735245e-17
8299.806107610277 1.7433152582759344e-15 4.90789268166661e-17
8300.884634028114 1.8630474649547488e-15 4.650275898585773e-17
8301.963160445952 1.8681524655388075e-15 4.441152040696797e-17
8303.041686863791 1.8609216024527093e-15 4.338722594525739e-17
8304.120213281629 1.815635847213696e-15 4.2071026471414926e-17
8305.198739699466 1.7726329680481465e-15 4.174330824413558e-17
8306.277266117306 1.835771610165934e-15 4.1945623738038824e-17
8307.355792535143 1.8854305844464664e-15 4.209048404872637e-17
8308.43431895298 1.884513423582848e-15 4.2571780241953717e-17
8309.512845370818 1.92567232918131e-15 4.3274504216581416e-17
8310.591371788658 1.9115806426135542e-15 4.360527416516309e-17
8311.669898206495 1.9184630561478197e-15 4.273243508775036e-17
8312.748424624333 1.918110777753619e-15 4.170446195637805e-17
8313.826951042172 1.934012798651762e-15 4.0908956125533414e-17
8314.90547746001 1.9242131121632865e-15 4.000698720282183e-17
8315.984003877847 1.8795733402537344e-15 3.9557049033407984e-17
8317.062530295685 1.969361360192581e-15 3.9492345610319716e-17
8318.141056713524 1.9181067827311304e-15 3.9096202374307325e-17
8319.219583131362 1.9337524375114025e-15 3.898854378456631e-17
8320.2981095492 1.8921028884604216e-15 3.784659198700317e-17
8321.376635967039 1.907570966860429e-15 3.777853914168469e-17
8322.455162384877 1.9609295879380826e-15 3.766186642014485e-17
8323.533688802714 1.9457311668046305e-15 3.74081160940701e-17
