#WAVELENGTH FLUX ERROR
8275.0 1.8478129092479612e-16 1.0106896076625316e-16
8276.078526417838 1.8055301774420951e-16 1.9206013446746462e-17
8277.157052835677 1.9053725124084144e-16 1.989574169625228e-17
8278.235579253515 1.9885189991269003e-16 2.02706985674293e-17
8279.314105671352 1.6841982804506481e-16 1.9758230581015187e-17
8280.39263208919 1.6525907400555018e-16 1.9757050454666904e-17
8281.471158507029 1.867051666939128e-16 2.011696650243599e-17
8282.549684924867 1.8708562402404123e-16 1.905634872165889e-17
8283.628211342704 1.6948126727989406e-16 1.7497933624528456e-17
8284.706737760544 1.693732093975889e-16 1.7115395200499203e-17
8285.785264178381 1.637829312451905e-16 1.7300359503018337e-17
8286.863790596219 1.7642898650278707e-16 1.8304672469509102e-17
8287.942317014058 1.9299637028951015e-16 2.142061926648524e-17
8289.020843431896 1.8994744337446787e-16 1.9433126753141353e-17
8290.099369849733 1.8271103632075207e-16 1.741470849995746e-17
8291.17789626757 1.8876985853739564e-16 1.6202934625456018e-17
8292.25642268541 1.8380961771161477e-16 1.5185280770813804e-17
8293.334949103248 1.60846169357456e-16 1.4456258518649955e-17
8294.413475521085 1.8040303827726197e-16 1.5052367045230814e-17
8295.492001938925 1.803446869585012e-16 1.6002095654623412e-17
8296.570528356762 1.64297645044215e-16 1.6353866408934226e-17
8297.6490547746 1.6648323664690516e-16 1.7245978582293595e-17
8298.727581192437 1.7475376687828012e-16 1.779609335122012e-17
8299.806107610277 1.7115329901191864e-16 1.665862017434674e-17
8300.884634028114 1.8226337673891697e-16 1.5296371329293528e-17
8301.963160445952 1.7223369267518307e-16 1.3932511620080446e-17
8303.041686863791 1.632071520839517e-16 1.2988518595597013e-17
8304.120213281629 1.7948792184732842e-16 1.3274622479347533e-17
8305.198739699466 1.5761017148482023e-16 1.2583551801868561e-17
8306.277266117306 1.4060904222645445e-16 1.2233187598190976e-17
8307.355792535143 1.5050321302217947e-16 1.2526457935501422e-17
8308.43431895298 1.638842512785114e-16 1.2793407974083701e-17
8309.512845370818 1.6838020741069155e-16 1.348743291043193e-17
8310.591371788658 1.6941229521193018e-16 1.3620482998298834e-17
8311.669898206495 1.6767203575694596e-16 1.3164063066497372e-17
8312.748424624333 1.448705363428245e-16 1.2202205033830291e-17
8313.826951042172 1.5578524879059558e-16 1.1877781634000264e-17
8314.90547746001 1.478961059052394e-16 1.1409366731686697e-17
8315.984003877847 1.576992845647385e-16 1.1514873769312084e-17
8317.062530295685 1.4809215971970484e-16 1.1301023889019294e-17
8318.141056713524 1.519479015117457e-16 1.1317870849189556e-17
8319.219583131362 1.614456641559838e-16 1.1396925045525092e-17
8320.2981095492 1.5819769640098145e-16 1.1046570819398622e-17
8321.376635967039 1.5271230628938642e-16 1.0845730407549518e-17
8322.455162384877 1.4385476537710859e-16 1.0510641321247794e-17
8323.533688802714 1.4598144908378314e-16 1.0500089886542281e-17
8324.612215220553 1.4987083784024856e-16 1.049339264748813e-17
8325.690741638391 1.5277516795598011e-16 1.0403935914066269e-17
8326.769268056229 1.6351564312769713e-16 1.0489243804321886e-17
8327.847794474066 1.611583334835772e-16 1.0203666921667161e-17
8328.926320891906 1.5675640989770775e-16 1.0137474846125094e-17
8330.004847309743 1.4961949574781524e-16 9.903983296545296e-18
8331.08337372758 1.553258740361386e-16 9.915186306186159e-18
8332.16190014542 1.611124648143003e-16 9.91630045159489e-18
8333.240426563258 1.5467310128428512e-16 9.641328573828996e-18
8334.318952981095 1.5181645934576108e-16 9.54897382185348e-18
8335.397479398933 1.5115924850842312e-16 9.456123117690499e-18
8336.476005816772 1.4811845349069507e-16 9.325000704388294e-18
8337.55453223461 1.4658807190593068e-16 9.322199484090386e-18
